grid_id,lon_center,lat_center,T_SAND,T_CLAY,T_SILT,T_OC,T_OM,T_GRAVEL,T_ECE,T_REF_BULK_DENSITY,wilting_point,field_capacity,saturation,available_water,sat_hydraulic_cond,matric_bulk_density,b_parameter,lambda_param,air_entry_tension,bulk_density_normal,compaction_factor
1550.0,121.0191,31.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1551.0,121.1191,31.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1552.0,121.2191,31.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1553.0,121.3191,31.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1554.0,121.4191,31.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1555.0,121.5191,31.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1556.0,121.6191,31.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1557.0,121.7191,31.9422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1558.0,121.8191,31.9422,,,,,,,,,,,,,,,,,,,1.0
1575.0,117.0191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1576.0,117.1191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1577.0,117.2191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1578.0,117.3191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1579.0,117.4191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1580.0,117.5191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1581.0,117.6191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1582.0,117.7191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1583.0,117.8191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1584.0,117.9191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1585.0,118.0191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1586.0,118.1191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1587.0,118.2191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1588.0,118.3191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1589.0,118.4191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1590.0,118.5191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1591.0,118.6191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1592.0,118.7191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1593.0,118.8191,32.0422,,,,,,,,,,,,,,,,,,,1.0
1594.0,118.9191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1595.0,119.0191,32.0422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
1596.0,119.1191,32.0422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
1597.0,119.2191,32.0422,90.0,4.0,6.0,2.41,4.15484,10.0,0.1,1.74,0.06298436564799999,0.11885995112098473,0.5044081892137848,0.05587558547298474,111.10118058664753,1.3133182985834702,6.010009301755564,0.16638909355895562,1.0,1.3133182985834702,1.0
1598.0,119.3191,32.0422,90.0,4.0,6.0,2.41,4.15484,10.0,0.1,1.74,0.06298436564799999,0.11885995112098473,0.5044081892137848,0.05587558547298474,111.10118058664753,1.3133182985834702,6.010009301755564,0.16638909355895562,1.0,1.3133182985834702,1.0
1599.0,119.4191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1600.0,119.5191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1601.0,119.6191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1602.0,119.7191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1603.0,119.8191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1604.0,119.9191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1605.0,120.0191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1606.0,120.1191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1607.0,120.2191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1608.0,120.3191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1609.0,120.4191,32.0422,,,,,,,,,,,,,,,,,,,1.0
1610.0,120.5191,32.0422,,,,,,,,,,,,,,,,,,,1.0
1611.0,120.6191,32.0422,,,,,,,,,,,,,,,,,,,1.0
1612.0,120.7191,32.0422,,,,,,,,,,,,,,,,,,,1.0
1613.0,120.8191,32.0422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1614.0,120.9191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1615.0,121.0191,32.0422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1616.0,121.1191,32.0422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1617.0,121.2191,32.0422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1618.0,121.3191,32.0422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1619.0,121.4191,32.0422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1620.0,121.5191,32.0422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1621.0,121.6191,32.0422,14.0,47.0,39.0,0.97,1.67228,4.0,1.0,1.23,0.2786697915279999,0.41429641756579394,0.509850340408994,0.13562662603779402,2.0226721665979124,1.2988965979161657,9.62469486132042,0.10389939778961567,6.981190874943447,1.2988965979161657,1.0
1622.0,121.7191,32.0422,,,,,,,,,,,,,,,,,,,1.0
1641.0,117.1191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1642.0,117.2191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1643.0,117.3191,32.1422,42.0,20.0,38.0,1.14,1.9653599999999998,4.0,0.1,1.41,0.13371928719999998,0.2696696781521822,0.4434927959505821,0.1359503909521822,13.158546282458326,1.4747440907309575,5.44113659922308,0.1837851305079873,4.233784582107626,1.4747440907309575,1.0
1644.0,117.4191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1645.0,117.5191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1646.0,117.6191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1647.0,117.7191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1648.0,117.8191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1649.0,117.9191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1650.0,118.0191,32.1422,42.0,20.0,38.0,1.45,2.4998,10.0,0.1,1.41,0.137070226,0.27560087269268374,0.45732805880468375,0.13853064669268375,13.564279971648725,1.438080644167588,5.464466279138466,0.1830004887792374,3.803601332655623,1.438080644167588,1.0
1651.0,118.1191,32.1422,31.0,47.0,22.0,1.2,2.0688,19.0,0.1,1.26,0.28248380608,0.40662228809721196,0.480713168161212,0.12413848201721195,0.7443737683528199,1.3761101043727881,10.477890123270164,0.095439061512882,5.269565937838506,1.3761101043727881,1.0
1652.0,118.2191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1653.0,118.3191,32.1422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
1654.0,118.4191,32.1422,78.0,9.0,13.0,0.57,0.9826799999999999,10.0,0.1,1.6,0.059187131895999986,0.12376666088339364,0.4132906806577936,0.06457952898739365,51.01640667595199,1.5547796962568468,5.173843730283908,0.19327990023098868,1.0,1.5547796962568468,1.0
1655.0,118.5191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1656.0,118.6191,32.1422,82.0,10.0,8.0,0.4,0.6896,4.0,0.1,1.59,0.0616975072,0.11682531820813347,0.4061754728321335,0.055127811008133465,54.148852755352024,1.5736349969948462,5.9782204111438775,0.1672738593137049,1.0,1.5736349969948462,1.0
1657.0,118.7191,32.1422,38.0,44.0,18.0,0.98,1.68952,4.0,0.1,1.29,0.266382539104,0.3881121065252482,0.46148091320684825,0.12172956742124819,0.9281819163142125,1.427075580001852,10.141099774056864,0.09860863439665757,4.824195238459575,1.427075580001852,1.0
1658.0,118.8191,32.1422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
1659.0,118.9191,32.1422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
1660.0,119.0191,32.1422,82.0,10.0,8.0,0.4,0.6896,4.0,0.1,1.59,0.0616975072,0.11682531820813347,0.4061754728321335,0.055127811008133465,54.148852755352024,1.5736349969948462,5.9782204111438775,0.1672738593137049,1.0,1.5736349969948462,1.0
1661.0,119.1191,32.1422,42.0,20.0,38.0,1.06,1.8274400000000002,4.0,0.1,1.41,0.13285452879999998,0.2681468918493425,0.4399302500829425,0.1352923630493425,12.733157782479143,1.4841848372802022,5.434743813034487,0.18400131347528054,4.3458317581951285,1.4841848372802022,1.0
1662.0,119.2191,32.1422,82.0,10.0,8.0,0.4,0.6896,4.0,0.1,1.59,0.0616975072,0.11682531820813347,0.4061754728321335,0.055127811008133465,54.148852755352024,1.5736349969948462,5.9782204111438775,0.1672738593137049,1.0,1.5736349969948462,1.0
1663.0,119.3191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1664.0,119.4191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1665.0,119.5191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1666.0,119.6191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1667.0,119.7191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1668.0,119.8191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1669.0,119.9191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1670.0,120.0191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1671.0,120.1191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1672.0,120.2191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1673.0,120.3191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1674.0,120.4191,32.1422,80.0,8.0,12.0,0.58,0.9999199999999999,18.0,0.1,1.62,0.053041262847999995,0.11425581775391745,0.4163121297667176,0.061214554905917457,50.902535514691166,1.5467728561181984,4.97375952445282,0.20105515658399536,1.0,1.5467728561181984,1.0
1675.0,120.5191,32.1422,80.0,8.0,12.0,0.58,0.9999199999999999,18.0,0.1,1.62,0.053041262847999995,0.11425581775391745,0.4163121297667176,0.061214554905917457,50.902535514691166,1.5467728561181984,4.97375952445282,0.20105515658399536,1.0,1.5467728561181984,1.0
1676.0,120.6191,32.1422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1677.0,120.7191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1678.0,120.8191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1679.0,120.9191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1680.0,121.0191,32.1422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1681.0,121.1191,32.1422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1682.0,121.2191,32.1422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1683.0,121.3191,32.1422,34.0,18.0,48.0,0.6,1.0344,15.0,0.7,1.41,0.11703482176,0.2674639620455359,0.4229159612135358,0.1504291402855359,8.578619499673163,1.52927270278413,4.617847912344703,0.21655109024416785,7.003123808907735,1.52927270278413,1.0
1684.0,121.4191,32.1422,,,,,,,,,,,,,,,,,,,1.0
1685.0,121.5191,32.1422,,,,,,,,,,,,,,,,,,,1.0
1712.0,117.7191,32.2422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1713.0,117.8191,32.2422,29.0,21.0,50.0,1.12,1.9308800000000002,10.0,0.3,1.38,0.139104047104,0.29999754977002047,0.4559611858148205,0.16089350266602045,9.12383391149835,1.4417028575907256,4.96610803261814,0.20136493073284964,7.025616026225915,1.4417028575907256,1.0
1714.0,117.9191,32.2422,42.0,21.0,37.0,1.39,2.3963599999999996,19.0,0.1,1.41,0.141943900648,0.27884867297507016,0.45453097847427015,0.13690477232707016,10.53008618039661,1.4454929070431841,5.652401984906904,0.176915938156948,3.9098272680439505,1.4454929070431841,1.0
