grid_id,lon_center,lat_center,MU_GLOBAL,T_SAND,T_CLAY,T_SILT,T_OC,T_GRAVEL,T_REF_BULK_DENSITY,T_ECE,S_SAND,S_CLAY,S_SILT,S_OC,S_GRAVEL,S_REF_BULK_DENSITY,S_ECE
929,117.4191,31.0422,11861.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
930,117.5191,31.0422,11860.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
931,117.6191,31.0422,11678.0000,12.0000,67.0000,21.0000,1.5400,7.0000,1.1800,0.1000,6.0000,86.0000,8.0000,0.4900,10.0000,1.1300,0.1000
932,117.7191,31.0422,11492.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
933,117.8191,31.0422,11492.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
934,117.9191,31.0422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
935,118.0191,31.0422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
936,118.1191,31.0422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
937,118.2191,31.0422,11368.0000,31.0000,47.0000,22.0000,1.2000,19.0000,1.2600,0.1000,27.0000,53.0000,20.0000,0.5900,28.0000,1.2400,0.1000
938,118.3191,31.0422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
939,118.4191,31.0422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
940,118.5191,31.0422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
941,118.6191,31.0422,11814.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
942,118.7191,31.0422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
943,118.8191,31.0422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
944,118.9191,31.0422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
945,119.0191,31.0422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
946,119.1191,31.0422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
947,119.2191,31.0422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
948,119.3191,31.0422,11814.0000,50.0000,23.0000,27.0000,1.8000,25.0000,1.4100,0.1000,43.0000,34.0000,23.0000,0.8100,21.0000,1.3400,0.1000
949,119.4191,31.0422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
950,119.5191,31.0422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
951,119.6191,31.0422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
952,119.7191,31.0422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
953,119.8191,31.0422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
954,119.9191,31.0422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
955,120.0191,31.0422,11927.0000,,,,,,,,,,,,,,
956,120.1191,31.0422,11927.0000,,,,,,,,,,,,,,
957,120.2191,31.0422,11927.0000,,,,,,,,,,,,,,
958,120.3191,31.0422,11927.0000,,,,,,,,,,,,,,
959,120.4191,31.0422,11927.0000,,,,,,,,,,,,,,
960,120.5191,31.0422,11927.0000,,,,,,,,,,,,,,
961,120.6191,31.0422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
962,120.7191,31.0422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
963,120.8191,31.0422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
964,120.9191,31.0422,11927.0000,,,,,,,,,,,,,,
965,121.0191,31.0422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
966,121.1191,31.0422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
967,121.2191,31.0422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
968,121.3191,31.0422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
969,121.4191,31.0422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
970,121.5191,31.0422,11618.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
971,121.6191,31.0422,11624.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
972,121.7191,31.0422,11624.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
973,121.8191,31.0422,11500.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
974,121.9191,31.0422,0.0000,,,,,,,,,,,,,,
984,116.4191,31.1422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
985,116.5191,31.1422,11879.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
986,116.6191,31.1422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
987,116.7191,31.1422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
988,116.8191,31.1422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
989,116.9191,31.1422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
990,117.0191,31.1422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
991,117.1191,31.1422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
992,117.2191,31.1422,11611.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
993,117.3191,31.1422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
994,117.4191,31.1422,11858.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
995,117.5191,31.1422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
996,117.6191,31.1422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
997,117.7191,31.1422,11667.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
998,117.8191,31.1422,11492.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
999,117.9191,31.1422,11620.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1000,118.0191,31.1422,11368.0000,31.0000,47.0000,22.0000,1.2000,19.0000,1.2600,0.1000,27.0000,53.0000,20.0000,0.5900,28.0000,1.2400,0.1000
1001,118.1191,31.1422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1002,118.2191,31.1422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1003,118.3191,31.1422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1004,118.4191,31.1422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1005,118.5191,31.1422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1006,118.6191,31.1422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
1007,118.7191,31.1422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1008,118.8191,31.1422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1009,118.9191,31.1422,11927.0000,,,,,,,,,,,,,,
1010,119.0191,31.1422,11927.0000,,,,,,,,,,,,,,
1011,119.1191,31.1422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1012,119.2191,31.1422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1013,119.3191,31.1422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
1014,119.4191,31.1422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
1015,119.5191,31.1422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
1016,119.6191,31.1422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
1017,119.7191,31.1422,11860.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
1018,119.8191,31.1422,11817.0000,75.0000,15.0000,10.0000,0.5300,4.0000,1.5200,0.1000,67.0000,23.0000,10.0000,0.3000,8.0000,1.4400,0.1000
1019,119.9191,31.1422,11927.0000,,,,,,,,,,,,,,
1020,120.0191,31.1422,11927.0000,,,,,,,,,,,,,,
1021,120.1191,31.1422,11927.0000,,,,,,,,,,,,,,
1022,120.2191,31.1422,11927.0000,,,,,,,,,,,,,,
1023,120.3191,31.1422,11927.0000,,,,,,,,,,,,,,
1024,120.4191,31.1422,11927.0000,,,,,,,,,,,,,,
1025,120.5191,31.1422,11927.0000,,,,,,,,,,,,,,
1026,120.6191,31.1422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1027,120.7191,31.1422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1028,120.8191,31.1422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1029,120.9191,31.1422,11927.0000,,,,,,,,,,,,,,
1030,121.0191,31.1422,11670.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1031,121.1191,31.1422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
1032,121.2191,31.1422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1033,121.3191,31.1422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1034,121.4191,31.1422,11460.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1035,121.5191,31.1422,11618.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1036,121.6191,31.1422,11624.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1037,121.7191,31.1422,11624.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1038,121.8191,31.1422,0.0000,,,,,,,,,,,,,,
1049,116.4191,31.2422,11394.0000,47.0000,19.0000,34.0000,0.9800,25.0000,1.4300,0.1000,51.0000,18.0000,31.0000,0.4000,28.0000,1.4400,0.1000
1050,116.5191,31.2422,11376.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1051,116.6191,31.2422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1052,116.7191,31.2422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
1053,116.8191,31.2422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
1054,116.9191,31.2422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1055,117.0191,31.2422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1056,117.1191,31.2422,11379.0000,46.0000,21.0000,33.0000,1.0900,28.0000,1.4100,0.1000,,,,,,,
1057,117.2191,31.2422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1058,117.3191,31.2422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1059,117.4191,31.2422,11621.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1060,117.5191,31.2422,11621.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1061,117.6191,31.2422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1062,117.7191,31.2422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1063,117.8191,31.2422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1064,117.9191,31.2422,11620.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1065,118.0191,31.2422,11493.0000,80.0000,8.0000,12.0000,0.5800,18.0000,1.6200,0.1000,79.0000,10.0000,11.0000,0.2400,10.0000,1.5900,0.1000
1066,118.1191,31.2422,11493.0000,80.0000,8.0000,12.0000,0.5800,18.0000,1.6200,0.1000,79.0000,10.0000,11.0000,0.2400,10.0000,1.5900,0.1000
1067,118.2191,31.2422,11492.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
1068,118.3191,31.2422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1069,118.4191,31.2422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1070,118.5191,31.2422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1071,118.6191,31.2422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
1072,118.7191,31.2422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1073,118.8191,31.2422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1074,118.9191,31.2422,11927.0000,,,,,,,,,,,,,,
1075,119.0191,31.2422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1076,119.1191,31.2422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1077,119.2191,31.2422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1078,119.3191,31.2422,11818.0000,28.0000,50.0000,22.0000,3.0700,10.0000,1.2500,0.1000,24.0000,57.0000,19.0000,0.9400,5.0000,1.2200,0.1000
1079,119.4191,31.2422,11860.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
1080,119.5191,31.2422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1081,119.6191,31.2422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1082,119.7191,31.2422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
1083,119.8191,31.2422,11823.0000,40.0000,27.0000,33.0000,0.8300,5.0000,1.3600,0.1000,36.0000,36.0000,28.0000,0.3400,5.0000,1.3100,0.1000
1084,119.9191,31.2422,11927.0000,,,,,,,,,,,,,,
1085,120.0191,31.2422,11927.0000,,,,,,,,,,,,,,
1086,120.1191,31.2422,11927.0000,,,,,,,,,,,,,,
1087,120.2191,31.2422,11927.0000,,,,,,,,,,,,,,
1088,120.3191,31.2422,11927.0000,,,,,,,,,,,,,,
1089,120.4191,31.2422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1090,120.5191,31.2422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1091,120.6191,31.2422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1092,120.7191,31.2422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1093,120.8191,31.2422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1094,120.9191,31.2422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1095,121.0191,31.2422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1096,121.1191,31.2422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1097,121.2191,31.2422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1098,121.3191,31.2422,11493.0000,80.0000,8.0000,12.0000,0.5800,18.0000,1.6200,0.1000,79.0000,10.0000,11.0000,0.2400,10.0000,1.5900,0.1000
1099,121.4191,31.2422,11925.0000,,,,,,,,,,,,,,
1100,121.5191,31.2422,11925.0000,,,,,,,,,,,,,,
1101,121.6191,31.2422,11624.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1102,121.7191,31.2422,11660.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1103,121.8191,31.2422,0.0000,,,,,,,,,,,,,,
1115,116.5191,31.3422,11611.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1116,116.6191,31.3422,11376.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1117,116.7191,31.3422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1118,116.8191,31.3422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1119,116.9191,31.3422,11376.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1120,117.0191,31.3422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1121,117.1191,31.3422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1122,117.2191,31.3422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1123,117.3191,31.3422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1124,117.4191,31.3422,11677.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1125,117.5191,31.3422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1126,117.6191,31.3422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1127,117.7191,31.3422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1128,117.8191,31.3422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1129,117.9191,31.3422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1130,118.0191,31.3422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1131,118.1191,31.3422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1132,118.2191,31.3422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
